"POST_CODE";"TARIFF_CODE";"VALID_FROM";"VALID_TO";"VERSION"
"5925";"4";"2010-01-01";"2010-12-31";1
"5931";"4";"2010-01-01";"2010-12-31";1
"5932";"4";"2010-01-01";"2010-12-31";1
"5940";"4";"2010-01-01";"2010-12-31";1
"5945";"4";"2010-01-01";"2010-12-31";1
"5946";"4";"2010-01-01";"2010-12-31";1
"5947";"4";"2010-01-01";"2010-12-31";1
"5948";"4";"2010-01-01";"2010-12-31";1
"5949";"4";"2010-01-01";"2010-12-31";1
"6000";"3";"2010-01-01";"2010-12-31";1
"6001";"3";"2010-01-01";"2010-12-31";1
"6002";"3";"2010-01-01";"2010-12-31";1
"6003";"3";"2010-01-01";"2010-12-31";1
"6004";"3";"2010-01-01";"2010-12-31";1
"6005";"3";"2010-01-01";"2010-12-31";1
"6006";"3";"2010-01-01";"2010-12-31";1
"6007";"3";"2010-01-01";"2010-12-31";1
"6008";"3";"2010-01-01";"2010-12-31";1
"6031";"4";"2010-01-01";"2010-12-31";1
"6032";"4";"2010-01-01";"2010-12-31";1
"6033";"4";"2010-01-01";"2010-12-31";1
"6034";"3";"2010-01-01";"2010-12-31";1
"6035";"4";"2010-01-01";"2010-12-31";1
"6041";"4";"2010-01-01";"2010-12-31";1
"6042";"4";"2010-01-01";"2010-12-31";1
"6043";"4";"2010-01-01";"2010-12-31";1
"6044";"3";"2010-01-01";"2010-12-31";1
"6045";"4";"2010-01-01";"2010-12-31";1
"6050";"4";"2010-01-01";"2010-12-31";1
"6055";"4";"2010-01-01";"2010-12-31";1
"6060";"4";"2010-01-01";"2010-12-31";1
"6061";"4";"2010-01-01";"2010-12-31";1
"6062";"4";"2010-01-01";"2010-12-31";1
"6063";"4";"2010-01-01";"2010-12-31";1
"6064";"4";"2010-01-01";"2010-12-31";1
"6065";"4";"2010-01-01";"2010-12-31";1
"6066";"4";"2010-01-01";"2010-12-31";1
"6067";"4";"2010-01-01";"2010-12-31";1
"6070";"4";"2010-01-01";"2010-12-31";1
"6075";"4";"2010-01-01";"2010-12-31";1
"6076";"4";"2010-01-01";"2010-12-31";1
"6077";"4";"2010-01-01";"2010-12-31";1
"6078";"4";"2010-01-01";"2010-12-31";1
"6080";"4";"2010-01-01";"2010-12-31";1
"6085";"4";"2010-01-01";"2010-12-31";1
"6086";"4";"2010-01-01";"2010-12-31";1
"6087";"4";"2010-01-01";"2010-12-31";1
"6088";"4";"2010-01-01";"2010-12-31";1
"6090";"4";"2010-01-01";"2010-12-31";1
"6093";"4";"2010-01-01";"2010-12-31";1
"6094";"4";"2010-01-01";"2010-12-31";1
"6095";"4";"2010-01-01";"2010-12-31";1
"6096";"4";"2010-01-01";"2010-12-31";1
"6097";"4";"2010-01-01";"2010-12-31";1
"6098";"4";"2010-01-01";"2010-12-31";1
"6100";"4";"2010-01-01";"2010-12-31";1
"6101";"4";"2010-01-01";"2010-12-31";1
"6102";"4";"2010-01-01";"2010-12-31";1
"6111";"4";"2010-01-01";"2010-12-31";1
"6112";"4";"2010-01-01";"2010-12-31";1
"6113";"4";"2010-01-01";"2010-12-31";1
"6114";"4";"2010-01-01";"2010-12-31";1
"6115";"4";"2010-01-01";"2010-12-31";1
"6116";"4";"2010-01-01";"2010-12-31";1
"6120";"4";"2010-01-01";"2010-12-31";1
"6131";"4";"2010-01-01";"2010-12-31";1
"6132";"4";"2010-01-01";"2010-12-31";1
"6133";"4";"2010-01-01";"2010-12-31";1
"6134";"4";"2010-01-01";"2010-12-31";1
"6135";"4";"2010-01-01";"2010-12-31";1
"6136";"4";"2010-01-01";"2010-12-31";1
"6200";"4";"2010-01-01";"2010-12-31";1
"6201";"4";"2010-01-01";"2010-12-31";1
"6211";"4";"2010-01-01";"2010-12-31";1
"6221";"4";"2010-01-01";"2010-12-31";1
"6222";"4";"2010-01-01";"2010-12-31";1
"6223";"4";"2010-01-01";"2010-12-31";1
"6224";"4";"2010-01-01";"2010-12-31";1
"6230";"4";"2010-01-01";"2010-12-31";1
"6235";"4";"2010-01-01";"2010-12-31";1
"6236";"4";"2010-01-01";"2010-12-31";1
"6237";"4";"2010-01-01";"2010-12-31";1
"6238";"4";"2010-01-01";"2010-12-31";1
"6239";"4";"2010-01-01";"2010-12-31";1
"6300";"4";"2010-01-01";"2010-12-31";1
"6301";"4";"2010-01-01";"2010-12-31";1
"6311";"4";"2010-01-01";"2010-12-31";1
"6320";"4";"2010-01-01";"2010-12-31";1
"6323";"4";"2010-01-01";"2010-12-31";1
"6325";"4";"2010-01-01";"2010-12-31";1
"6326";"4";"2010-01-01";"2010-12-31";1
"6327";"4";"2010-01-01";"2010-12-31";1
"6328";"4";"2010-01-01";"2010-12-31";1
"6331";"4";"2010-01-01";"2010-12-31";1
"6332";"4";"2010-01-01";"2010-12-31";1
"6333";"4";"2010-01-01";"2010-12-31";1
"6334";"4";"2010-01-01";"2010-12-31";1
"6335";"4";"2010-01-01";"2010-12-31";1
"6336";"4";"2010-01-01";"2010-12-31";1
"6337";"4";"2010-01-01";"2010-12-31";1
"6341";"4";"2010-01-01";"2010-12-31";1
"6342";"4";"2010-01-01";"2010-12-31";1
"6343";"4";"2010-01-01";"2010-12-31";1
"6344";"4";"2010-01-01";"2010-12-31";1
"6345";"4";"2010-01-01";"2010-12-31";1
"6346";"4";"2010-01-01";"2010-12-31";1
"6347";"4";"2010-01-01";"2010-12-31";1
"6348";"4";"2010-01-01";"2010-12-31";1
"6351";"4";"2010-01-01";"2010-12-31";1
"6352";"4";"2010-01-01";"2010-12-31";1
"6353";"4";"2010-01-01";"2010-12-31";1
"6400";"4";"2010-01-01";"2010-12-31";1
"6401";"4";"2010-01-01";"2010-12-31";1
"6411";"4";"2010-01-01";"2010-12-31";1
"6412";"4";"2010-01-01";"2010-12-31";1
"6413";"4";"2010-01-01";"2010-12-31";1
"6414";"4";"2010-01-01";"2010-12-31";1
"6421";"4";"2010-01-01";"2010-12-31";1
"6422";"4";"2010-01-01";"2010-12-31";1
"6423";"4";"2010-01-01";"2010-12-31";1
"6424";"4";"2010-01-01";"2010-12-31";1
"6425";"4";"2010-01-01";"2010-12-31";1
"6430";"4";"2010-01-01";"2010-12-31";1
"6435";"4";"2010-01-01";"2010-12-31";1
"6440";"4";"2010-01-01";"2010-12-31";1
"6444";"4";"2010-01-01";"2010-12-31";1
"6445";"4";"2010-01-01";"2010-12-31";1
"6446";"4";"2010-01-01";"2010-12-31";1
"6447";"4";"2010-01-01";"2010-12-31";1
"6448";"4";"2010-01-01";"2010-12-31";1
"6449";"4";"2010-01-01";"2010-12-31";1
"6451";"4";"2010-01-01";"2010-12-31";1
"6452";"4";"2010-01-01";"2010-12-31";1
"6453";"4";"2010-01-01";"2010-12-31";1
"6454";"4";"2010-01-01";"2010-12-31";1
"6455";"4";"2010-01-01";"2010-12-31";1
"6456";"4";"2010-01-01";"2010-12-31";1
"6500";"4";"2010-01-01";"2010-12-31";1
"6501";"4";"2010-01-01";"2010-12-31";1
"6502";"4";"2010-01-01";"2010-12-31";1
"6503";"4";"2010-01-01";"2010-12-31";1
"6511";"4";"2010-01-01";"2010-12-31";1
"6512";"4";"2010-01-01";"2010-12-31";1
"6513";"4";"2010-01-01";"2010-12-31";1
"6521";"4";"2010-01-01";"2010-12-31";1
"6522";"4";"2010-01-01";"2010-12-31";1
"6523";"4";"2010-01-01";"2010-12-31";1
"6524";"4";"2010-01-01";"2010-12-31";1
"6525";"4";"2010-01-01";"2010-12-31";1
"6527";"4";"2010-01-01";"2010-12-31";1
"6528";"4";"2010-01-01";"2010-12-31";1
"6600";"4";"2010-01-01";"2010-12-31";1
"6601";"4";"2010-01-01";"2010-12-31";1
"6602";"4";"2010-01-01";"2010-12-31";1
"6603";"4";"2010-01-01";"2010-12-31";1
"6611";"4";"2010-01-01";"2010-12-31";1
"6612";"4";"2010-01-01";"2010-12-31";1
"6613";"4";"2010-01-01";"2010-12-31";1
"6621";"4";"2010-01-01";"2010-12-31";1
"6622";"4";"2010-01-01";"2010-12-31";1
"6623";"4";"2010-01-01";"2010-12-31";1
"6624";"4";"2010-01-01";"2010-12-31";1
"6625";"4";"2010-01-01";"2010-12-31";1
"6630";"4";"2010-01-01";"2010-12-31";1
"6635";"4";"2010-01-01";"2010-12-31";1
"6636";"4";"2010-01-01";"2010-12-31";1
"6640";"4";"2010-01-01";"2010-12-31";1
"6641";"4";"2010-01-01";"2010-12-31";1
"6642";"4";"2010-01-01";"2010-12-31";1
"6645";"4";"2010-01-01";"2010-12-31";1
"6646";"4";"2010-01-01";"2010-12-31";1
"6647";"4";"2010-01-01";"2010-12-31";1
"6648";"4";"2010-01-01";"2010-12-31";1
"6701";"3";"2010-01-01";"2010-12-31";1
"6702";"3";"2010-01-01";"2010-12-31";1
"6703";"3";"2010-01-01";"2010-12-31";1
"6704";"3";"2010-01-01";"2010-12-31";1
"6705";"3";"2010-01-01";"2010-12-31";1
"6706";"3";"2010-01-01";"2010-12-31";1
"6707";"3";"2010-01-01";"2010-12-31";1
"6708";"3";"2010-01-01";"2010-12-31";1
"6709";"3";"2010-01-01";"2010-12-31";1
"6710";"3";"2010-01-01";"2010-12-31";1
"6712";"3";"2010-01-01";"2010-12-31";1
"6713";"3";"2010-01-01";"2010-12-31";1
"6718";"3";"2010-01-01";"2010-12-31";1
"6720";"3";"2010-01-01";"2010-12-31";1
"6721";"3";"2010-01-01";"2010-12-31";1
"6722";"3";"2010-01-01";"2010-12-31";1
"6723";"3";"2010-01-01";"2010-12-31";1
"6724";"3";"2010-01-01";"2010-12-31";1
"6725";"3";"2010-01-01";"2010-12-31";1
"6726";"3";"2010-01-01";"2010-12-31";1
"6727";"3";"2010-01-01";"2010-12-31";1
"6728";"3";"2010-01-01";"2010-12-31";1
"6729";"3";"2010-01-01";"2010-12-31";1
"6740";"3";"2010-01-01";"2010-12-31";1
"6741";"3";"2010-01-01";"2010-12-31";1
"6743";"3";"2010-01-01";"2010-12-31";1
"6744";"3";"2010-01-01";"2010-12-31";1
"6745";"3";"2010-01-01";"2010-12-31";1
"6746";"3";"2010-01-01";"2010-12-31";1
"6747";"3";"2010-01-01";"2010-12-31";1
"6750";"3";"2010-01-01";"2010-12-31";1
"6753";"3";"2010-01-01";"2010-12-31";1
"6754";"4";"2010-01-01";"2010-12-31";1
"6755";"4";"2010-01-01";"2010-12-31";1
"6756";"4";"2010-01-01";"2010-12-31";1
"6757";"3";"2010-01-01";"2010-12-31";1
"6758";"4";"2010-01-01";"2010-12-31";1
"6760";"4";"2010-01-01";"2010-12-31";1
"6762";"4";"2010-01-01";"2010-12-31";1
"6763";"4";"2010-01-01";"2010-12-31";1
"6764";"4";"2010-01-01";"2010-12-31";1
"6765";"4";"2010-01-01";"2010-12-31";1
"6766";"4";"2010-01-01";"2010-12-31";1
"6767";"4";"2010-01-01";"2010-12-31";1
"6768";"4";"2010-01-01";"2010-12-31";1
"6769";"4";"2010-01-01";"2010-12-31";1
"6771";"3";"2010-01-01";"2010-12-31";1
"6772";"4";"2010-01-01";"2010-12-31";1
"6773";"4";"2010-01-01";"2010-12-31";1
"6774";"4";"2010-01-01";"2010-12-31";1
"6775";"4";"2010-01-01";"2010-12-31";1
"6781";"4";"2010-01-01";"2010-12-31";1
"6782";"4";"2010-01-01";"2010-12-31";1
"6783";"4";"2010-01-01";"2010-12-31";1
"6784";"4";"2010-01-01";"2010-12-31";1
"6785";"4";"2010-01-01";"2010-12-31";1
"6786";"4";"2010-01-01";"2010-12-31";1
"6787";"4";"2010-01-01";"2010-12-31";1
"6791";"3";"2010-01-01";"2010-12-31";1
"6792";"4";"2010-01-01";"2010-12-31";1
"6793";"4";"2010-01-01";"2010-12-31";1
"6794";"4";"2010-01-01";"2010-12-31";1
"6795";"4";"2010-01-01";"2010-12-31";1
"6800";"3";"2010-01-01";"2010-12-31";1
"6801";"3";"2010-01-01";"2010-12-31";1
"6802";"3";"2010-01-01";"2010-12-31";1
"6803";"3";"2010-01-01";"2010-12-31";1
"6804";"3";"2010-01-01";"2010-12-31";1
"6805";"3";"2010-01-01";"2010-12-31";1
"6806";"3";"2010-01-01";"2010-12-31";1
"6808";"3";"2010-01-01";"2010-12-31";1
"6811";"3";"2010-01-01";"2010-12-31";1
"6821";"4";"2010-01-01";"2010-12-31";1
"6900";"4";"2010-01-01";"2010-12-31";1
"6901";"4";"2010-01-01";"2010-12-31";1
"6902";"4";"2010-01-01";"2010-12-31";1
"6903";"4";"2010-01-01";"2010-12-31";1
"6911";"4";"2010-01-01";"2010-12-31";1
"6912";"4";"2010-01-01";"2010-12-31";1
"6913";"4";"2010-01-01";"2010-12-31";1
"6914";"4";"2010-01-01";"2010-12-31";1
"6915";"4";"2010-01-01";"2010-12-31";1
"6916";"4";"2010-01-01";"2010-12-31";1
"6917";"4";"2010-01-01";"2010-12-31";1
"6921";"4";"2010-01-01";"2010-12-31";1
"6922";"4";"2010-01-01";"2010-12-31";1
"6923";"4";"2010-01-01";"2010-12-31";1
"6931";"4";"2010-01-01";"2010-12-31";1
"6932";"4";"2010-01-01";"2010-12-31";1
"6933";"4";"2010-01-01";"2010-12-31";1
"7000";"4";"2010-01-01";"2010-12-31";1
"7001";"4";"2010-01-01";"2010-12-31";1
"7002";"4";"2010-01-01";"2010-12-31";1
"7003";"4";"2010-01-01";"2010-12-31";1
"7011";"4";"2010-01-01";"2010-12-31";1
"7012";"4";"2010-01-01";"2010-12-31";1
"7013";"4";"2010-01-01";"2010-12-31";1
"7014";"4";"2010-01-01";"2010-12-31";1
"7015";"4";"2010-01-01";"2010-12-31";1
"7016";"4";"2010-01-01";"2010-12-31";1
"7017";"4";"2010-01-01";"2010-12-31";1
"7018";"4";"2010-01-01";"2010-12-31";1
"7019";"4";"2010-01-01";"2010-12-31";1
"7020";"4";"2010-01-01";"2010-12-31";1
"7021";"4";"2010-01-01";"2010-12-31";1
"7025";"4";"2010-01-01";"2010-12-31";1
"7026";"4";"2010-01-01";"2010-12-31";1
"7027";"4";"2010-01-01";"2010-12-31";1
"7030";"4";"2010-01-01";"2010-12-31";1
"7031";"4";"2010-01-01";"2010-12-31";1
"7032";"4";"2010-01-01";"2010-12-31";1
"7038";"4";"2010-01-01";"2010-12-31";1
"7039";"4";"2010-01-01";"2010-12-31";1
"7041";"4";"2010-01-01";"2010-12-31";1
"7042";"4";"2010-01-01";"2010-12-31";1
"7043";"4";"2010-01-01";"2010-12-31";1
"7044";"4";"2010-01-01";"2010-12-31";1
"7045";"4";"2010-01-01";"2010-12-31";1
"7047";"4";"2010-01-01";"2010-12-31";1
"7051";"4";"2010-01-01";"2010-12-31";1
"7052";"4";"2010-01-01";"2010-12-31";1
"7053";"4";"2010-01-01";"2010-12-31";1
"7054";"4";"2010-01-01";"2010-12-31";1
"7055";"4";"2010-01-01";"2010-12-31";1
"7056";"4";"2010-01-01";"2010-12-31";1
"7057";"4";"2010-01-01";"2010-12-31";1
"7061";"4";"2010-01-01";"2010-12-31";1
"7062";"4";"2010-01-01";"2010-12-31";1
"7063";"4";"2010-01-01";"2010-12-31";1
"7064";"4";"2010-01-01";"2010-12-31";1
"7065";"4";"2010-01-01";"2010-12-31";1
"7066";"4";"2010-01-01";"2010-12-31";1
"7067";"4";"2010-01-01";"2010-12-31";1
"7068";"4";"2010-01-01";"2010-12-31";1
"7071";"4";"2010-01-01";"2010-12-31";1
"7072";"4";"2010-01-01";"2010-12-31";1
"7081";"4";"2010-01-01";"2010-12-31";1
"7082";"4";"2010-01-01";"2010-12-31";1
"7083";"4";"2010-01-01";"2010-12-31";1
"7084";"4";"2010-01-01";"2010-12-31";1
"7085";"4";"2010-01-01";"2010-12-31";1
"7086";"4";"2010-01-01";"2010-12-31";1
"7087";"4";"2010-01-01";"2010-12-31";1
"7090";"4";"2010-01-01";"2010-12-31";1
"7091";"4";"2010-01-01";"2010-12-31";1
"7092";"4";"2010-01-01";"2010-12-31";1
"7093";"4";"2010-01-01";"2010-12-31";1
"7094";"4";"2010-01-01";"2010-12-31";1
"7095";"4";"2010-01-01";"2010-12-31";1
"7097";"4";"2010-01-01";"2010-12-31";1
"7098";"4";"2010-01-01";"2010-12-31";1
"7099";"4";"2010-01-01";"2010-12-31";1
"7100";"3";"2010-01-01";"2010-12-31";1
"7101";"3";"2010-01-01";"2010-12-31";1
"7102";"3";"2010-01-01";"2010-12-31";1
"7103";"3";"2010-01-01";"2010-12-31";1
"7121";"4";"2010-01-01";"2010-12-31";1
"7122";"4";"2010-01-01";"2010-12-31";1
"7130";"4";"2010-01-01";"2010-12-31";1
"7131";"4";"2010-01-01";"2010-12-31";1
"7132";"4";"2010-01-01";"2010-12-31";1
"7133";"4";"2010-01-01";"2010-12-31";1
"7134";"4";"2010-01-01";"2010-12-31";1
"7135";"4";"2010-01-01";"2010-12-31";1
"7136";"4";"2010-01-01";"2010-12-31";1
"7140";"4";"2010-01-01";"2010-12-31";1
"7142";"4";"2010-01-01";"2010-12-31";1
"7143";"4";"2010-01-01";"2010-12-31";1
"7144";"4";"2010-01-01";"2010-12-31";1
"7145";"4";"2010-01-01";"2010-12-31";1
"7146";"4";"2010-01-01";"2010-12-31";1
"7147";"4";"2010-01-01";"2010-12-31";1
"7148";"4";"2010-01-01";"2010-12-31";1
"7149";"4";"2010-01-01";"2010-12-31";1
"7150";"4";"2010-01-01";"2010-12-31";1
"7151";"4";"2010-01-01";"2010-12-31";1
"7153";"4";"2010-01-01";"2010-12-31";1
"7158";"4";"2010-01-01";"2010-12-31";1
"7159";"4";"2010-01-01";"2010-12-31";1
"7161";"4";"2010-01-01";"2010-12-31";1
"7162";"4";"2010-01-01";"2010-12-31";1
"7163";"4";"2010-01-01";"2010-12-31";1
"7164";"4";"2010-01-01";"2010-12-31";1
"7165";"4";"2010-01-01";"2010-12-31";1
"7171";"4";"2010-01-01";"2010-12-31";1
"7172";"4";"2010-01-01";"2010-12-31";1
"7173";"4";"2010-01-01";"2010-12-31";1
"7174";"4";"2010-01-01";"2010-12-31";1
"7175";"4";"2010-01-01";"2010-12-31";1
"7176";"4";"2010-01-01";"2010-12-31";1
"7181";"4";"2010-01-01";"2010-12-31";1
"7182";"4";"2010-01-01";"2010-12-31";1
"7183";"4";"2010-01-01";"2010-12-31";1
"7184";"4";"2010-01-01";"2010-12-31";1
"7185";"4";"2010-01-01";"2010-12-31";1
"7186";"4";"2010-01-01";"2010-12-31";1
"7187";"4";"2010-01-01";"2010-12-31";1
"7191";"4";"2010-01-01";"2010-12-31";1
"7192";"4";"2010-01-01";"2010-12-31";1
"7193";"4";"2010-01-01";"2010-12-31";1
"7194";"4";"2010-01-01";"2010-12-31";1
"7195";"4";"2010-01-01";"2010-12-31";1
"7200";"4";"2010-01-01";"2010-12-31";1
"7201";"4";"2010-01-01";"2010-12-31";1
"7202";"4";"2010-01-01";"2010-12-31";1
"7203";"4";"2010-01-01";"2010-12-31";1
"7211";"4";"2010-01-01";"2010-12-31";1
"7212";"4";"2010-01-01";"2010-12-31";1
"7213";"4";"2010-01-01";"2010-12-31";1
"7214";"4";"2010-01-01";"2010-12-31";1
"7215";"4";"2010-01-01";"2010-12-31";1
"7224";"4";"2010-01-01";"2010-12-31";1
"7225";"4";"2010-01-01";"2010-12-31";1
"7226";"4";"2010-01-01";"2010-12-31";1
"7227";"4";"2010-01-01";"2010-12-31";1
"7228";"4";"2010-01-01";"2010-12-31";1
"7251";"4";"2010-01-01";"2010-12-31";1
"7252";"4";"2010-01-01";"2010-12-31";1
"7253";"4";"2010-01-01";"2010-12-31";1
"7255";"4";"2010-01-01";"2010-12-31";1
"7256";"4";"2010-01-01";"2010-12-31";1
"7257";"4";"2010-01-01";"2010-12-31";1
"7258";"4";"2010-01-01";"2010-12-31";1
"7259";"4";"2010-01-01";"2010-12-31";1
"7261";"4";"2010-01-01";"2010-12-31";1
"7271";"4";"2010-01-01";"2010-12-31";1
"7272";"4";"2010-01-01";"2010-12-31";1
"7273";"4";"2010-01-01";"2010-12-31";1
"7274";"4";"2010-01-01";"2010-12-31";1
"7275";"4";"2010-01-01";"2010-12-31";1
"7276";"4";"2010-01-01";"2010-12-31";1
"7277";"4";"2010-01-01";"2010-12-31";1
"7279";"4";"2010-01-01";"2010-12-31";1
"7281";"4";"2010-01-01";"2010-12-31";1
"7282";"4";"2010-01-01";"2010-12-31";1
"7283";"4";"2010-01-01";"2010-12-31";1
"7284";"4";"2010-01-01";"2010-12-31";1
"7285";"4";"2010-01-01";"2010-12-31";1
"7286";"4";"2010-01-01";"2010-12-31";1
"7300";"4";"2010-01-01";"2010-12-31";1
"7301";"4";"2010-01-01";"2010-12-31";1
"7302";"4";"2010-01-01";"2010-12-31";1
"7303";"4";"2010-01-01";"2010-12-31";1
"7304";"4";"2010-01-01";"2010-12-31";1
"7305";"4";"2010-01-01";"2010-12-31";1
"7306";"4";"2010-01-01";"2010-12-31";1
"7309";"4";"2010-01-01";"2010-12-31";1
"7331";"4";"2010-01-01";"2010-12-31";1
"7332";"4";"2010-01-01";"2010-12-31";1
"7333";"4";"2010-01-01";"2010-12-31";1
"7334";"4";"2010-01-01";"2010-12-31";1
"7341";"4";"2010-01-01";"2010-12-31";1
"7342";"4";"2010-01-01";"2010-12-31";1
"7343";"4";"2010-01-01";"2010-12-31";1
"7344";"4";"2010-01-01";"2010-12-31";1
"7345";"4";"2010-01-01";"2010-12-31";1
"7346";"4";"2010-01-01";"2010-12-31";1
"7347";"4";"2010-01-01";"2010-12-31";1
"7348";"4";"2010-01-01";"2010-12-31";1
"7349";"4";"2010-01-01";"2010-12-31";1
"7351";"4";"2010-01-01";"2010-12-31";1
"7352";"4";"2010-01-01";"2010-12-31";1
"7353";"4";"2010-01-01";"2010-12-31";1
"7354";"4";"2010-01-01";"2010-12-31";1
"7355";"4";"2010-01-01";"2010-12-31";1
"7356";"4";"2010-01-01";"2010-12-31";1
"7361";"4";"2010-01-01";"2010-12-31";1
"7362";"4";"2010-01-01";"2010-12-31";1
"7370";"4";"2010-01-01";"2010-12-31";1
"7381";"4";"2010-01-01";"2010-12-31";1
"7383";"4";"2010-01-01";"2010-12-31";1
"7384";"4";"2010-01-01";"2010-12-31";1
"7385";"4";"2010-01-01";"2010-12-31";1
"7386";"4";"2010-01-01";"2010-12-31";1
"7391";"4";"2010-01-01";"2010-12-31";1
"7393";"4";"2010-01-01";"2010-12-31";1
"7394";"4";"2010-01-01";"2010-12-31";1
"7396";"4";"2010-01-01";"2010-12-31";1
"7400";"3";"2010-01-01";"2010-12-31";1
"7401";"3";"2010-01-01";"2010-12-31";1
"7402";"3";"2010-01-01";"2010-12-31";1
"7403";"3";"2010-01-01";"2010-12-31";1
"7404";"3";"2010-01-01";"2010-12-31";1
"7405";"3";"2010-01-01";"2010-12-31";1
"7406";"3";"2010-01-01";"2010-12-31";1
"7407";"3";"2010-01-01";"2010-12-31";1
"7408";"3";"2010-01-01";"2010-12-31";1
"7409";"3";"2010-01-01";"2010-12-31";1
"7431";"4";"2010-01-01";"2010-12-31";1
"7432";"4";"2010-01-01";"2010-12-31";1
"7434";"4";"2010-01-01";"2010-12-31";1
"7435";"4";"2010-01-01";"2010-12-31";1
"7436";"4";"2010-01-01";"2010-12-31";1
"7439";"4";"2010-01-01";"2010-12-31";1
"7441";"4";"2010-01-01";"2010-12-31";1
"7442";"4";"2010-01-01";"2010-12-31";1
"7443";"4";"2010-01-01";"2010-12-31";1
"7444";"4";"2010-01-01";"2010-12-31";1
"7451";"3";"2010-01-01";"2010-12-31";1
"7452";"4";"2010-01-01";"2010-12-31";1
"7453";"4";"2010-01-01";"2010-12-31";1
"7454";"4";"2010-01-01";"2010-12-31";1
"7455";"4";"2010-01-01";"2010-12-31";1
"7456";"4";"2010-01-01";"2010-12-31";1
"7457";"4";"2010-01-01";"2010-12-31";1
"7458";"4";"2010-01-01";"2010-12-31";1
"7461";"3";"2010-01-01";"2010-12-31";1
"7463";"4";"2010-01-01";"2010-12-31";1
"7464";"4";"2010-01-01";"2010-12-31";1
"7465";"4";"2010-01-01";"2010-12-31";1
"7471";"4";"2010-01-01";"2010-12-31";1
"7472";"4";"2010-01-01";"2010-12-31";1
"7473";"4";"2010-01-01";"2010-12-31";1
"7474";"4";"2010-01-01";"2010-12-31";1
"7475";"4";"2010-01-01";"2010-12-31";1
"7476";"4";"2010-01-01";"2010-12-31";1
"7477";"4";"2010-01-01";"2010-12-31";1
"7478";"4";"2010-01-01";"2010-12-31";1
"7479";"4";"2010-01-01";"2010-12-31";1
"7500";"4";"2010-01-01";"2010-12-31";1
"7501";"4";"2010-01-01";"2010-12-31";1
"7511";"4";"2010-01-01";"2010-12-31";1
"7512";"4";"2010-01-01";"2010-12-31";1
"7513";"4";"2010-01-01";"2010-12-31";1
"7514";"4";"2010-01-01";"2010-12-31";1
"7515";"4";"2010-01-01";"2010-12-31";1
"7516";"4";"2010-01-01";"2010-12-31";1
"7517";"4";"2010-01-01";"2010-12-31";1
"7521";"4";"2010-01-01";"2010-12-31";1
"7522";"4";"2010-01-01";"2010-12-31";1
"7523";"4";"2010-01-01";"2010-12-31";1
"7524";"4";"2010-01-01";"2010-12-31";1
"7525";"4";"2010-01-01";"2010-12-31";1
"7526";"4";"2010-01-01";"2010-12-31";1
"7527";"4";"2010-01-01";"2010-12-31";1
"7530";"4";"2010-01-01";"2010-12-31";1
"7531";"4";"2010-01-01";"2010-12-31";1
"7532";"4";"2010-01-01";"2010-12-31";1
"7533";"4";"2010-01-01";"2010-12-31";1
"7534";"4";"2010-01-01";"2010-12-31";1
"7535";"4";"2010-01-01";"2010-12-31";1
"7536";"4";"2010-01-01";"2010-12-31";1
"7537";"4";"2010-01-01";"2010-12-31";1
"7538";"4";"2010-01-01";"2010-12-31";1
"7539";"4";"2010-01-01";"2010-12-31";1
"7541";"4";"2010-01-01";"2010-12-31";1
"7542";"4";"2010-01-01";"2010-12-31";1
"7543";"4";"2010-01-01";"2010-12-31";1
"7544";"4";"2010-01-01";"2010-12-31";1
"7545";"4";"2010-01-01";"2010-12-31";1
"7551";"4";"2010-01-01";"2010-12-31";1
"7552";"4";"2010-01-01";"2010-12-31";1
"7553";"4";"2010-01-01";"2010-12-31";1
"7555";"4";"2010-01-01";"2010-12-31";1
"7556";"4";"2010-01-01";"2010-12-31";1
"7557";"4";"2010-01-01";"2010-12-31";1
"7561";"4";"2010-01-01";"2010-12-31";1
"7562";"4";"2010-01-01";"2010-12-31";1
"7563";"4";"2010-01-01";"2010-12-31";1
"7570";"4";"2010-01-01";"2010-12-31";1
"7571";"4";"2010-01-01";"2010-12-31";1
"7572";"4";"2010-01-01";"2010-12-31";1
"7582";"4";"2010-01-01";"2010-12-31";1
"7584";"4";"2010-01-01";"2010-12-31";1
"7585";"4";"2010-01-01";"2010-12-31";1
"7586";"4";"2010-01-01";"2010-12-31";1
"7587";"4";"2010-01-01";"2010-12-31";1
"7588";"4";"2010-01-01";"2010-12-31";1
"7589";"4";"2010-01-01";"2010-12-31";1
"7600";"3";"2010-01-01";"2010-12-31";1
"7601";"3";"2010-01-01";"2010-12-31";1
"7602";"3";"2010-01-01";"2010-12-31";1
"7603";"3";"2010-01-01";"2010-12-31";1
"7604";"3";"2010-01-01";"2010-12-31";1
"7605";"3";"2010-01-01";"2010-12-31";1
"7606";"3";"2010-01-01";"2010-12-31";1
"7607";"3";"2010-01-01";"2010-12-31";1
"7608";"3";"2010-01-01";"2010-12-31";1
"7609";"3";"2010-01-01";"2010-12-31";1
"7611";"3";"2010-01-01";"2010-12-31";1
"7612";"3";"2010-01-01";"2010-12-31";1
"7613";"3";"2010-01-01";"2010-12-31";1
"7614";"3";"2010-01-01";"2010-12-31";1
"7615";"3";"2010-01-01";"2010-12-31";1
"7616";"3";"2010-01-01";"2010-12-31";1
